DutyID;Paid time or cost of duty;Trips;Car travels
1249;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 77, 78, 79, 80, 81, 82, 83, ";"2803, "
1250;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 77, 78, 79, 80, 81, 82, 83, 84, ";"2804, "
1251;429;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 78, ";"222, "
1252;455;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 78, 79, ";"276, "
1253;488;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 78, 79, 80, ";"303, "
1254;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 78, 79, 80, 81, ";"306, "
1255;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 78, 79, 80, 81, 82, ";"360, "
1256;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 78, 79, 80, 81, 82, 83, ";"2803, "
1257;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 78, 79, 80, 81, 82, 83, 84, ";"2804, "
1258;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 80, 81, 82, ";"360, "
1259;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 80, 81, 82, 83, ";"2803, "
1260;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 80, 81, 82, 83, 84, ";"2804, "
1261;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 81, 82, ";"360, "
1262;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 81, 82, 83, ";"2803, "
1263;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 81, 82, 83, 84, ";"2804, "
1264;429;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 78, ";"222, "
1265;455;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 78, 79, ";"276, "
1266;488;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 78, 79, 80, ";"303, "
1267;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 78, 79, 80, 81, ";"306, "
1268;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 78, 79, 80, 81, 82, ";"360, "
1269;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 78, 79, 80, 81, 82, 83, ";"2803, "
1270;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 78, 79, 80, 81, 82, 83, 84, ";"2804, "
1271;488;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 80, ";"303, "
1272;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 80, 81, ";"306, "
1273;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 80, 81, 82, ";"360, "
1274;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 80, 81, 82, 83, ";"2803, "
1275;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 80, 81, 82, 83, 84, ";"2804, "
1276;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 81, ";"306, "
1277;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 81, 82, ";"360, "
1278;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 81, 82, 83, ";"2803, "
1279;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 81, 82, 83, 84, ";"2804, "
1280;455;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 79, ";"276, "
1281;488;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 79, 80, ";"303, "
1282;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 79, 80, 81, ";"306, "
1283;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 79, 80, 81, 82, ";"360, "
1284;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 79, 80, 81, 82, 83, ";"2803, "
1285;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 79, 80, 81, 82, 83, 84, ";"2804, "
1286;429;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 78, ";"222, "
1287;455;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 78, 79, ";"276, "
1288;488;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 78, 79, 80, ";"303, "
1289;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 78, 79, 80, 81, ";"306, "
1290;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 78, 79, 80, 81, 82, ";"360, "
1291;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 78, 79, 80, 81, 82, 83, ";"2803, "
1292;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 78, 79, 80, 81, 82, 83, 84, ";"2804, "
1293;488;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 80, ";"303, "
1294;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 80, 81, ";"306, "
1295;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 80, 81, 82, ";"360, "
1296;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 80, 81, 82, 83, ";"2803, "
1297;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 80, 81, 82, 83, 84, ";"2804, "
1298;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 81, ";"306, "
1299;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 81, 82, ";"360, "
1300;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 81, 82, 83, ";"2803, "
1301;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 81, 82, 83, 84, ";"2804, "
1302;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 81, ";"306, "
1303;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 81, 82, ";"360, "
1304;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 81, 82, 83, ";"2803, "
1305;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 81, 82, 83, 84, ";"2804, "
1306;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 83, ";"2803, "
1307;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 83, 84, ";"2804, "
1308;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 84, ";"2804, "
1309;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 82, ";"360, "
1310;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 82, 83, ";"2803, "
1311;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 82, 83, 84, ";"2804, "
1312;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 81, ";"306, "
1313;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 81, 82, ";"360, "
1314;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 81, 82, 83, ";"2803, "
1315;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 81, 82, 83, 84, ";"2804, "
1316;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 83, ";"2803, "
1317;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 83, 84, ";"2804, "
1318;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 84, ";"2804, "
1319;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 24, 84, ";"2804, "
1320;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 84, ";"2804, "
1321;429;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 78, ";"222, "
1322;455;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 78, 79, ";"276, "
1323;488;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 78, 79, 80, ";"303, "
1324;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 78, 79, 80, 81, ";"306, "
1325;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 78, 79, 80, 81, 82, ";"360, "
1326;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 78, 79, 80, 81, 82, 83, ";"2803, "
1327;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 78, 79, 80, 81, 82, 83, 84, ";"2804, "
1329;488;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 80, ";"303, "
1330;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 80, 81, ";"306, "
1331;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 80, 81, 82, ";"360, "
1332;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 80, 81, 82, 83, ";"2803, "
1333;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 80, 81, 82, 83, 84, ";"2804, "
1335;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 81, ";"306, "
1336;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 81, 82, ";"360, "
1337;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 81, 82, 83, ";"2803, "
1338;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 81, 82, 83, 84, ";"2804, "
1342;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 81, ";"306, "
1343;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 81, 82, ";"360, "
1344;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 81, 82, 83, ";"2803, "
1345;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 81, 82, 83, 84, ";"2804, "
1347;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 83, ";"2803, "
1348;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 83, 84, ";"2804, "
1350;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 84, ";"2804, "
1352;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 82, ";"360, "
1353;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 82, 83, ";"2803, "
1354;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 82, 83, 84, ";"2804, "
1356;489;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 81, ";"306, "
1357;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 81, 82, ";"360, "
1358;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 81, 82, 83, ";"2803, "
1359;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 81, 82, 83, 84, ";"2804, "
1361;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 83, ";"2803, "
1362;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 83, 84, ";"2804, "
1364;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 84, ";"2804, "
1366;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 24, 84, ";"2804, "
1369;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 24, 25, 26, 84, ";"2804, "
1371;515;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 23, 81, 82, ";"360, "
1372;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 23, 81, 82, 83, ";"2803, "
1373;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 23, 81, 82, 83, 84, ";"2804, "
1375;550;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 23, 83, ";"2803, "
1376;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 23, 83, 84, ";"2804, "
1378;551;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 23, 84, ";"2804, "
1380;334;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, ";"6, "
1381;334;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, ";"9, "
1382;338;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, 15, ";"12, "
1383;339;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, 15, 16, ";"15, "
1384;365;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, 15, 16, 17, ";"18, "
1385;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, 15, 16, 17, 18, ";"21, "
1386;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, 15, 16, 17, 18, 19, ";"24, "
1387;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, 15, 16, 17, 18, 19, 20, ";"27, "
1388;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, 15, 16, 17, 18, 19, 20, 21, ";"54, "
1389;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, ";"57, "
1390;338;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 15, ";"12, "
1391;339;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 15, 16, ";"15, "
1392;365;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 15, 16, 17, ";"18, "
1393;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 15, 16, 17, 18, ";"21, "
1394;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 15, 16, 17, 18, 19, ";"24, "
1395;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 15, 16, 17, 18, 19, 20, ";"27, "
1396;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 15, 16, 17, 18, 19, 20, 21, ";"54, "
1397;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 15, 16, 17, 18, 19, 20, 21, 22, ";"57, "
1398;339;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 16, ";"15, "
1399;365;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 16, 17, ";"18, "
1400;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 16, 17, 18, ";"21, "
1401;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 16, 17, 18, 19, ";"24, "
1402;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 16, 17, 18, 19, 20, ";"27, "
1403;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 16, 17, 18, 19, 20, 21, ";"54, "
1404;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 16, 17, 18, 19, 20, 21, 22, ";"57, "
1405;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 18, 19, 20, ";"27, "
1406;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 18, 19, 20, 21, ";"54, "
1407;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 18, 19, 20, 21, 22, ";"57, "
1408;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 19, 20, ";"27, "
1409;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 19, 20, 21, ";"54, "
1410;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 19, 20, 21, 22, ";"57, "
1411;339;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 16, ";"15, "
1412;365;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 16, 17, ";"18, "
1413;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 16, 17, 18, ";"21, "
1414;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 16, 17, 18, 19, ";"24, "
1415;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 16, 17, 18, 19, 20, ";"27, "
1416;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 16, 17, 18, 19, 20, 21, ";"54, "
1417;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 16, 17, 18, 19, 20, 21, 22, ";"57, "
1418;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 18, ";"21, "
1419;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 18, 19, ";"24, "
1420;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 18, 19, 20, ";"27, "
1421;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 18, 19, 20, 21, ";"54, "
1422;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 18, 19, 20, 21, 22, ";"57, "
1423;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 19, ";"24, "
1424;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 19, 20, ";"27, "
1425;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 19, 20, 21, ";"54, "
1426;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 19, 20, 21, 22, ";"57, "
1427;365;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 17, ";"18, "
1428;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 17, 18, ";"21, "
1429;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 17, 18, 19, ";"24, "
1430;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 17, 18, 19, 20, ";"27, "
1431;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 17, 18, 19, 20, 21, ";"54, "
1432;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 17, 18, 19, 20, 21, 22, ";"57, "
1433;339;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 16, ";"15, "
1434;365;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 16, 17, ";"18, "
1435;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 16, 17, 18, ";"21, "
1436;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 16, 17, 18, 19, ";"24, "
1437;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 16, 17, 18, 19, 20, ";"27, "
1438;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 16, 17, 18, 19, 20, 21, ";"54, "
1439;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 16, 17, 18, 19, 20, 21, 22, ";"57, "
1440;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 18, ";"21, "
1441;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 18, 19, ";"24, "
1442;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 18, 19, 20, ";"27, "
1443;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 18, 19, 20, 21, ";"54, "
1444;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 18, 19, 20, 21, 22, ";"57, "
1445;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 19, ";"24, "
1446;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 19, 20, ";"27, "
1447;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 19, 20, 21, ";"54, "
1448;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 19, 20, 21, 22, ";"57, "
1449;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 19, ";"24, "
1450;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 19, 20, ";"27, "
1451;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 19, 20, 21, ";"54, "
1452;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 19, 20, 21, 22, ";"57, "
1453;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 21, ";"54, "
1454;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 21, 22, ";"57, "
1455;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 22, ";"57, "
1456;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 20, ";"27, "
1457;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 20, 21, ";"54, "
1458;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 20, 21, 22, ";"57, "
1459;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 19, ";"24, "
1460;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 19, 20, ";"27, "
1461;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 19, 20, 21, ";"54, "
1462;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 19, 20, 21, 22, ";"57, "
1463;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 21, ";"54, "
1464;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 21, 22, ";"57, "
1465;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 22, ";"57, "
1466;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 77, 22, ";"57, "
1467;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 22, ";"57, "
1468;339;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, ";"15, "
1469;365;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, ";"18, "
1470;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, 18, ";"21, "
1471;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, 18, 19, ";"24, "
1472;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, 18, 19, 20, ";"27, "
1473;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, 18, 19, 20, 21, ";"54, "
1474;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, 18, 19, 20, 21, 22, ";"57, "
1475;485;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, 18, 19, 20, 21, 22, 23, ";"111, "
1476;520;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, 18, 19, 20, 21, 22, 23, 24, ";"2766, "
1477;521;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, ";"2767, "
1478;398;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 18, ";"21, "
1479;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 18, 19, ";"24, "
1480;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 18, 19, 20, ";"27, "
1481;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 18, 19, 20, 21, ";"54, "
1482;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 18, 19, 20, 21, 22, ";"57, "
1483;485;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 18, 19, 20, 21, 22, 23, ";"111, "
1484;520;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 18, 19, 20, 21, 22, 23, 24, ";"2766, "
1485;521;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 18, 19, 20, 21, 22, 23, 24, 25, ";"2767, "
1486;399;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 19, ";"24, "
1487;425;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 19, 20, ";"27, "
1488;458;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 19, 20, 21, ";"54, "
1489;459;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 19, 20, 21, 22, ";"57, "
1490;485;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 19, 20, 21, 22, 23, ";"111, "
1491;520;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 19, 20, 21, 22, 23, 24, ";"2766, "
1492;521;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 19, 20, 21, 22, 23, 24, 25, ";"2767, "
1493;485;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 21, 22, 23, ";"111, "
1494;520;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 21, 22, 23, 24, ";"2766, "
1495;521;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 21, 22, 23, 24, 25, ";"2767, "
1496;485;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 22, 23, ";"111, "
1497;520;"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 73, 22, 23, 24, ";"2766, "
