DutyID;Paid time or cost of duty;Trips;Car travels
1762;264;"15, 16, 114, ";"3950, 180, "
1763;364;"15, 16, 114, 115, 116, ";"3950, 215, "
1764;274;"15, 16, 133, 134, ";"3950, 79, "
1765;374;"15, 16, 133, 134, 135, 136, ";"3950, 553, "
1766;404;"15, 16, 5, 6, 20, 21, ";"3950, 499, "
1767;414;"15, 16, 5, 6, 40, 41, ";"3950, 505, "
1768;414;"15, 16, 18, 19, 40, 41, ";"3950, 505, "
1769;424;"15, 16, 18, 19, 53, 54, ";"3950, 511, "
1770;424;"15, 16, 38, 39, 53, 54, ";"3950, 511, "
1771;436;"15, 16, 38, 39, 71, 72, ";"3950, 523, "
1772;351;"15, 16, 50, 69, 70, ";"3950, 54, "
1773;361;"15, 16, 50, 88, 89, ";"3950, 63, "
1774;371;"15, 16, 50, 100, 101, ";"3950, 200, "
1775;436;"15, 16, 51, 52, 71, 72, ";"3950, 523, "
1776;446;"15, 16, 51, 52, 90, 91, ";"3950, 535, "
1777;351;"15, 16, 68, 88, 89, ";"3950, 63, "
1778;361;"15, 16, 68, 100, 101, ";"3950, 200, "
1779;371;"15, 16, 68, 115, 116, ";"3950, 215, "
1780;446;"15, 16, 69, 70, 90, 91, ";"3950, 535, "
1781;456;"15, 16, 69, 70, 102, 103, ";"3950, 583, "
1782;354;"15, 16, 87, 100, 101, ";"3950, 200, "
1783;364;"15, 16, 87, 115, 116, ";"3950, 215, "
1784;374;"15, 16, 87, 135, 136, ";"3950, 553, "
1785;364;"15, 16, 99, 115, 116, ";"3950, 215, "
1786;374;"15, 16, 99, 135, 136, ";"3950, 553, "
1787;394;"15, 16, 114, 7, 8, ";"3950, 493, "
1788;374;"15, 16, 114, 135, 136, ";"3950, 553, "
1789;394;"15, 16, 133, 134, 7, 8, ";"3950, 493, "
1790;404;"15, 16, 133, 134, 20, 21, ";"3950, 499, "
1791;394;"15, 16, 17, 7, 8, ";"3950, 9, 647, 493, "
1792;496;"15, 16, 17, 7, 8, 9, 10, ";"3950, 9, 647, 651, "
1793;404;"15, 16, 17, 20, 21, ";"3950, 9, 653, 499, "
1794;506;"15, 16, 17, 20, 21, 22, 23, ";"3950, 9, 653, 657, "
1795;414;"15, 16, 17, 40, 41, ";"3950, 9, 659, 505, "
1796;516;"15, 16, 17, 40, 41, 42, 43, ";"3950, 9, 659, 663, "
1797;424;"15, 16, 17, 53, 54, ";"3950, 9, 665, 511, "
1798;526;"15, 16, 17, 53, 54, 55, 56, ";"3950, 9, 665, 669, "
1799;436;"15, 16, 17, 71, 72, ";"3950, 9, 671, 523, "
1800;536;"15, 16, 17, 71, 72, 73, 74, ";"3950, 9, 671, 675, "
1801;446;"15, 16, 17, 90, 91, ";"3950, 9, 1415, 535, "
1802;548;"15, 16, 17, 90, 91, 92, 93, ";"3950, 9, 1415, 1288, "
1803;354;"15, 16, 17, 100, 101, ";"3950, 9, 683, 200, "
1804;456;"15, 16, 17, 100, 101, 102, 103, ";"3950, 9, 683, 583, "
1805;364;"15, 16, 17, 115, 116, ";"3950, 9, 689, 215, "
1806;466;"15, 16, 17, 115, 116, 117, 118, ";"3950, 9, 689, 693, "
1807;374;"15, 16, 17, 135, 136, ";"3950, 9, 695, 553, "
1808;476;"15, 16, 17, 135, 136, 137, 138, ";"3950, 9, 695, 699, "
1809;387;"15, 16, 17, 147, ";"3950, 9, 701, 601, "
1810;449;"15, 16, 17, 147, 148, ";"3950, 9, 701, 705, "
1811;538;"15, 16, 17, 148, 149, ";"3950, 9, 1447, 1448, "
1812;506;"15, 16, 17, 7, 8, 22, 23, ";"3950, 9, 647, 657, "
1813;516;"15, 16, 17, 20, 21, 42, 43, ";"3950, 9, 653, 663, "
1814;526;"15, 16, 17, 40, 41, 55, 56, ";"3950, 9, 659, 669, "
1815;536;"15, 16, 17, 53, 54, 73, 74, ";"3950, 9, 665, 675, "
1816;548;"15, 16, 17, 71, 72, 92, 93, ";"3950, 9, 671, 1288, "
1818;466;"15, 16, 17, 100, 101, 117, 118, ";"3950, 9, 683, 693, "
1819;476;"15, 16, 17, 115, 116, 137, 138, ";"3950, 9, 689, 699, "
1820;456;"15, 16, 17, 148, ";"3950, 9, 1447, 1476, "
1821;394;"15, 16, 17, 7, 8, ";"3950, 493, "
1822;496;"15, 16, 17, 7, 8, 9, 10, ";"3950, 651, "
1823;404;"15, 16, 17, 20, 21, ";"3950, 499, "
1824;506;"15, 16, 17, 20, 21, 22, 23, ";"3950, 657, "
1825;414;"15, 16, 17, 40, 41, ";"3950, 505, "
1826;516;"15, 16, 17, 40, 41, 42, 43, ";"3950, 663, "
1827;331;"15, 16, 17, 51, 52, ";"3950, 36, "
1828;424;"15, 16, 17, 51, 52, 53, 54, ";"3950, 511, "
1829;424;"15, 16, 17, 53, 54, ";"3950, 511, "
1830;526;"15, 16, 17, 53, 54, 55, 56, ";"3950, 669, "
1831;334;"15, 16, 17, 69, 70, ";"3950, 54, "
1832;436;"15, 16, 17, 69, 70, 71, 72, ";"3950, 523, "
1833;344;"15, 16, 17, 88, 89, ";"3950, 63, "
1834;446;"15, 16, 17, 88, 89, 90, 91, ";"3950, 535, "
1835;354;"15, 16, 17, 100, 101, ";"3950, 200, "
1836;456;"15, 16, 17, 100, 101, 102, 103, ";"3950, 583, "
1837;364;"15, 16, 17, 115, 116, ";"3950, 215, "
1838;466;"15, 16, 17, 115, 116, 117, 118, ";"3950, 693, "
1839;374;"15, 16, 17, 135, 136, ";"3950, 553, "
1840;476;"15, 16, 17, 135, 136, 137, 138, ";"3950, 699, "
1841;506;"15, 16, 17, 7, 8, 22, 23, ";"3950, 657, "
1842;516;"15, 16, 17, 7, 8, 42, 43, ";"3950, 663, "
1843;516;"15, 16, 17, 20, 21, 42, 43, ";"3950, 663, "
1844;526;"15, 16, 17, 20, 21, 55, 56, ";"3950, 669, "
1845;526;"15, 16, 17, 40, 41, 55, 56, ";"3950, 669, "
1846;536;"15, 16, 17, 40, 41, 73, 74, ";"3950, 675, "
1847;436;"15, 16, 17, 51, 52, 71, 72, ";"3950, 523, "
1848;446;"15, 16, 17, 51, 52, 90, 91, ";"3950, 535, "
1849;536;"15, 16, 17, 53, 54, 73, 74, ";"3950, 675, "
1850;548;"15, 16, 17, 53, 54, 92, 93, ";"3950, 1288, "
1851;446;"15, 16, 17, 69, 70, 90, 91, ";"3950, 535, "
1852;456;"15, 16, 17, 69, 70, 102, 103, ";"3950, 583, "
1853;456;"15, 16, 17, 88, 89, 102, 103, ";"3950, 583, "
1854;466;"15, 16, 17, 88, 89, 117, 118, ";"3950, 693, "
1855;466;"15, 16, 17, 100, 101, 117, 118, ";"3950, 693, "
1856;476;"15, 16, 17, 100, 101, 137, 138, ";"3950, 699, "
1857;476;"15, 16, 17, 115, 116, 137, 138, ";"3950, 699, "
1858;496;"15, 16, 17, 135, 136, 9, 10, ";"3950, 651, "
1859;312;"17, 7, 8, ";"8, 9, 647, 493, "
1860;414;"17, 7, 8, 9, 10, ";"8, 9, 647, 651, "
1861;322;"17, 20, 21, ";"8, 9, 653, 499, "
1862;424;"17, 20, 21, 22, 23, ";"8, 9, 653, 657, "
1863;332;"17, 40, 41, ";"8, 9, 659, 505, "
1864;434;"17, 40, 41, 42, 43, ";"8, 9, 659, 663, "
1865;342;"17, 53, 54, ";"8, 9, 665, 511, "
1866;444;"17, 53, 54, 55, 56, ";"8, 9, 665, 669, "
1867;354;"17, 71, 72, ";"8, 9, 671, 523, "
1868;454;"17, 71, 72, 73, 74, ";"8, 9, 671, 675, "
1869;364;"17, 90, 91, ";"8, 9, 1415, 535, "
1870;466;"17, 90, 91, 92, 93, ";"8, 9, 1415, 1288, "
1871;272;"17, 100, 101, ";"8, 9, 683, 200, "
1872;374;"17, 100, 101, 102, 103, ";"8, 9, 683, 583, "
1873;282;"17, 115, 116, ";"8, 9, 689, 215, "
1874;384;"17, 115, 116, 117, 118, ";"8, 9, 689, 693, "
1875;292;"17, 135, 136, ";"8, 9, 695, 553, "
1876;394;"17, 135, 136, 137, 138, ";"8, 9, 695, 699, "
1877;305;"17, 147, ";"8, 9, 701, 601, "
1878;367;"17, 147, 148, ";"8, 9, 701, 705, "
1879;456;"17, 148, 149, ";"8, 9, 1447, 1448, "
1880;424;"17, 7, 8, 22, 23, ";"8, 9, 647, 657, "
1881;434;"17, 20, 21, 42, 43, ";"8, 9, 653, 663, "
1882;444;"17, 40, 41, 55, 56, ";"8, 9, 659, 669, "
1883;454;"17, 53, 54, 73, 74, ";"8, 9, 665, 675, "
1884;466;"17, 71, 72, 92, 93, ";"8, 9, 671, 1288, "
1885;476;"17, 90, 91, 104, ";"8, 9, 1415, 1428, "
1886;384;"17, 100, 101, 117, 118, ";"8, 9, 683, 693, "
1887;394;"17, 115, 116, 137, 138, ";"8, 9, 689, 699, "
1888;374;"17, 148, ";"8, 9, 1447, 1476, "
1889;312;"17, 7, 8, ";"8, 493, "
1890;414;"17, 7, 8, 9, 10, ";"8, 651, "
1891;322;"17, 20, 21, ";"8, 499, "
1892;424;"17, 20, 21, 22, 23, ";"8, 657, "
1893;332;"17, 40, 41, ";"8, 505, "
1894;434;"17, 40, 41, 42, 43, ";"8, 663, "
1895;258;"17, 51, 52, ";"8, 36, "
1896;349;"17, 51, 52, 53, 54, ";"8, 511, "
1897;342;"17, 53, 54, ";"8, 511, "
1898;444;"17, 53, 54, 55, 56, ";"8, 669, "
1899;258;"17, 69, 70, ";"8, 54, "
1900;354;"17, 69, 70, 71, 72, ";"8, 523, "
1901;262;"17, 88, 89, ";"8, 63, "
1902;364;"17, 88, 89, 90, 91, ";"8, 535, "
1903;272;"17, 100, 101, ";"8, 200, "
1904;374;"17, 100, 101, 102, 103, ";"8, 583, "
1905;282;"17, 115, 116, ";"8, 215, "
1906;384;"17, 115, 116, 117, 118, ";"8, 693, "
1907;292;"17, 135, 136, ";"8, 553, "
1908;394;"17, 135, 136, 137, 138, ";"8, 699, "
1909;424;"17, 7, 8, 22, 23, ";"8, 657, "
1910;434;"17, 7, 8, 42, 43, ";"8, 663, "
1911;434;"17, 20, 21, 42, 43, ";"8, 663, "
1912;444;"17, 20, 21, 55, 56, ";"8, 669, "
1913;444;"17, 40, 41, 55, 56, ";"8, 669, "
1914;454;"17, 40, 41, 73, 74, ";"8, 675, "
1915;361;"17, 51, 52, 71, 72, ";"8, 523, "
1916;371;"17, 51, 52, 90, 91, ";"8, 535, "
1917;454;"17, 53, 54, 73, 74, ";"8, 675, "
1918;466;"17, 53, 54, 92, 93, ";"8, 1288, "
1919;364;"17, 69, 70, 90, 91, ";"8, 535, "
1920;374;"17, 69, 70, 102, 103, ";"8, 583, "
1921;374;"17, 88, 89, 102, 103, ";"8, 583, "
1922;384;"17, 88, 89, 117, 118, ";"8, 693, "
1923;384;"17, 100, 101, 117, 118, ";"8, 693, "
1924;394;"17, 100, 101, 137, 138, ";"8, 699, "
1925;394;"17, 115, 116, 137, 138, ";"8, 699, "
1926;414;"17, 135, 136, 9, 10, ";"8, 651, "
1927;414;"17, 18, 19, 9, 10, ";"8, 12, 1379, 651, "
1928;516;"17, 18, 19, 9, 10, 11, ";"8, 12, 1379, 1384, "
1929;424;"17, 18, 19, 22, 23, ";"8, 12, 1387, 657, "
1930;526;"17, 18, 19, 22, 23, 24, ";"8, 12, 1387, 1392, "
1931;434;"17, 18, 19, 42, 43, ";"8, 12, 1395, 663, "
1932;536;"17, 18, 19, 42, 43, 44, ";"8, 12, 1395, 1400, "
1933;444;"17, 18, 19, 55, 56, ";"8, 12, 1403, 669, "
1934;546;"17, 18, 19, 55, 56, 57, ";"8, 12, 1403, 1578, "
1935;454;"17, 18, 19, 73, 74, ";"8, 12, 1755, 675, "
1937;364;"17, 18, 19, 90, 91, ";"8, 12, 1415, 535, "
1938;466;"17, 18, 19, 90, 91, 92, 93, ";"8, 12, 1415, 1288, "
1939;374;"17, 18, 19, 102, 103, ";"8, 12, 1423, 583, "
1940;476;"17, 18, 19, 102, 103, 104, ";"8, 12, 1423, 1428, "
1941;384;"17, 18, 19, 117, 118, ";"8, 12, 1431, 693, "
1942;486;"17, 18, 19, 117, 118, 119, ";"8, 12, 1431, 1436, "
1943;394;"17, 18, 19, 137, 138, ";"8, 12, 1439, 699, "
1944;496;"17, 18, 19, 137, 138, 139, ";"8, 12, 1439, 1444, "
1945;519;"17, 18, 19, 149, 150, ";"8, 12, 1783, 1784, "
1946;526;"17, 18, 19, 9, 10, 24, ";"8, 12, 1379, 1392, "
1947;536;"17, 18, 19, 22, 23, 44, ";"8, 12, 1387, 1400, "
1948;546;"17, 18, 19, 42, 43, 57, ";"8, 12, 1395, 1578, "
1951;476;"17, 18, 19, 90, 91, 104, ";"8, 12, 1415, 1428, "
1952;486;"17, 18, 19, 102, 103, 119, ";"8, 12, 1423, 1436, "
1953;496;"17, 18, 19, 117, 118, 139, ";"8, 12, 1431, 1444, "
1954;463;"17, 18, 19, 149, ";"8, 12, 1783, 1868, "
1955;414;"17, 18, 19, 9, 10, ";"8, 651, "
1956;516;"17, 18, 19, 9, 10, 11, ";"8, 1384, "
1957;424;"17, 18, 19, 22, 23, ";"8, 657, "
1958;526;"17, 18, 19, 22, 23, 24, ";"8, 1392, "
1959;434;"17, 18, 19, 42, 43, ";"8, 663, "
1960;536;"17, 18, 19, 42, 43, 44, ";"8, 1400, "
1961;347;"17, 18, 19, 53, 54, ";"8, 511, "
1962;444;"17, 18, 19, 53, 54, 55, 56, ";"8, 669, "
1963;444;"17, 18, 19, 55, 56, ";"8, 669, "
1964;546;"17, 18, 19, 55, 56, 57, ";"8, 1578, "
1965;354;"17, 18, 19, 71, 72, ";"8, 523, "
1966;454;"17, 18, 19, 71, 72, 73, 74, ";"8, 675, "
1967;364;"17, 18, 19, 90, 91, ";"8, 535, "
1968;466;"17, 18, 19, 90, 91, 92, 93, ";"8, 1288, "
1969;374;"17, 18, 19, 102, 103, ";"8, 583, "
1970;476;"17, 18, 19, 102, 103, 104, ";"8, 1428, "
1971;384;"17, 18, 19, 117, 118, ";"8, 693, "
1972;486;"17, 18, 19, 117, 118, 119, ";"8, 1436, "
1973;394;"17, 18, 19, 137, 138, ";"8, 699, "
1974;496;"17, 18, 19, 137, 138, 139, ";"8, 1444, "
1975;526;"17, 18, 19, 9, 10, 24, ";"8, 1392, "
1976;536;"17, 18, 19, 9, 10, 44, ";"8, 1400, "
1977;536;"17, 18, 19, 22, 23, 44, ";"8, 1400, "
1978;546;"17, 18, 19, 22, 23, 57, ";"8, 1578, "
1979;546;"17, 18, 19, 42, 43, 57, ";"8, 1578, "
1981;454;"17, 18, 19, 53, 54, 73, 74, ";"8, 675, "
1982;466;"17, 18, 19, 53, 54, 92, 93, ";"8, 1288, "
1985;466;"17, 18, 19, 71, 72, 92, 93, ";"8, 1288, "
1986;476;"17, 18, 19, 71, 72, 104, ";"8, 1428, "
1987;476;"17, 18, 19, 90, 91, 104, ";"8, 1428, "
1988;486;"17, 18, 19, 90, 91, 119, ";"8, 1436, "
1989;486;"17, 18, 19, 102, 103, 119, ";"8, 1436, "
1990;496;"17, 18, 19, 102, 103, 139, ";"8, 1444, "
1991;496;"17, 18, 19, 117, 118, 139, ";"8, 1444, "
1992;516;"17, 18, 19, 137, 138, 11, ";"8, 1384, "
1993;322;"18, 19, 9, 10, ";"495, 12, 1379, 651, "
1994;424;"18, 19, 9, 10, 11, ";"495, 12, 1379, 1384, "
1995;332;"18, 19, 22, 23, ";"495, 12, 1387, 657, "
1996;434;"18, 19, 22, 23, 24, ";"495, 12, 1387, 1392, "
1997;342;"18, 19, 42, 43, ";"495, 12, 1395, 663, "
1998;444;"18, 19, 42, 43, 44, ";"495, 12, 1395, 1400, "
1999;352;"18, 19, 55, 56, ";"495, 12, 1403, 669, "
2000;454;"18, 19, 55, 56, 57, ";"495, 12, 1403, 1578, "
2001;362;"18, 19, 73, 74, ";"495, 12, 1755, 675, "
2002;464;"18, 19, 73, 74, 75, ";"495, 12, 1755, 1638, "
2003;272;"18, 19, 90, 91, ";"495, 12, 1415, 535, "
2004;374;"18, 19, 90, 91, 92, 93, ";"495, 12, 1415, 1288, "
2005;282;"18, 19, 102, 103, ";"495, 12, 1423, 583, "
2006;384;"18, 19, 102, 103, 104, ";"495, 12, 1423, 1428, "
2007;292;"18, 19, 117, 118, ";"495, 12, 1431, 693, "
2008;394;"18, 19, 117, 118, 119, ";"495, 12, 1431, 1436, "
2009;302;"18, 19, 137, 138, ";"495, 12, 1439, 699, "
2010;404;"18, 19, 137, 138, 139, ";"495, 12, 1439, 1444, "
2011;427;"18, 19, 149, 150, ";"495, 12, 1783, 1784, "
2012;434;"18, 19, 9, 10, 24, ";"495, 12, 1379, 1392, "
2013;444;"18, 19, 22, 23, 44, ";"495, 12, 1387, 1400, "
2014;454;"18, 19, 42, 43, 57, ";"495, 12, 1395, 1578, "
2015;464;"18, 19, 55, 56, 75, ";"495, 12, 1403, 1638, "
2016;474;"18, 19, 73, 74, 94, ";"495, 12, 1755, 1768, "
2017;384;"18, 19, 90, 91, 104, ";"495, 12, 1415, 1428, "
2018;394;"18, 19, 102, 103, 119, ";"495, 12, 1423, 1436, "
2019;404;"18, 19, 117, 118, 139, ";"495, 12, 1431, 1444, "
2020;371;"18, 19, 149, ";"495, 12, 1783, 1868, "
2021;322;"18, 19, 9, 10, ";"495, 651, "
2022;424;"18, 19, 9, 10, 11, ";"495, 1384, "
2023;332;"18, 19, 22, 23, ";"495, 657, "
2024;434;"18, 19, 22, 23, 24, ";"495, 1392, "
2025;342;"18, 19, 42, 43, ";"495, 663, "
2026;444;"18, 19, 42, 43, 44, ";"495, 1400, "
2027;258;"18, 19, 53, 54, ";"495, 511, "
2028;353;"18, 19, 53, 54, 55, 56, ";"495, 669, "
2029;352;"18, 19, 55, 56, ";"495, 669, "
2030;454;"18, 19, 55, 56, 57, ";"495, 1578, "
2031;262;"18, 19, 71, 72, ";"495, 523, "
2032;362;"18, 19, 71, 72, 73, 74, ";"495, 675, "
2033;272;"18, 19, 90, 91, ";"495, 535, "
2034;374;"18, 19, 90, 91, 92, 93, ";"495, 1288, "
2035;282;"18, 19, 102, 103, ";"495, 583, "
2036;384;"18, 19, 102, 103, 104, ";"495, 1428, "
2037;292;"18, 19, 117, 118, ";"495, 693, "
2038;394;"18, 19, 117, 118, 119, ";"495, 1436, "
2039;302;"18, 19, 137, 138, ";"495, 699, "
2040;404;"18, 19, 137, 138, 139, ";"495, 1444, "
2041;434;"18, 19, 9, 10, 24, ";"495, 1392, "
2042;444;"18, 19, 9, 10, 44, ";"495, 1400, "
2043;444;"18, 19, 22, 23, 44, ";"495, 1400, "
2044;454;"18, 19, 22, 23, 57, ";"495, 1578, "
2045;454;"18, 19, 42, 43, 57, ";"495, 1578, "
2046;464;"18, 19, 42, 43, 75, ";"495, 1638, "
2047;363;"18, 19, 53, 54, 73, 74, ";"495, 675, "
2048;375;"18, 19, 53, 54, 92, 93, ";"495, 1288, "
2049;464;"18, 19, 55, 56, 75, ";"495, 1638, "
2050;474;"18, 19, 55, 56, 94, ";"495, 1768, "
2051;374;"18, 19, 71, 72, 92, 93, ";"495, 1288, "
2052;384;"18, 19, 71, 72, 104, ";"495, 1428, "
2053;384;"18, 19, 90, 91, 104, ";"495, 1428, "
2054;394;"18, 19, 90, 91, 119, ";"495, 1436, "
2055;394;"18, 19, 102, 103, 119, ";"495, 1436, "
2056;404;"18, 19, 102, 103, 139, ";"495, 1444, "
2057;404;"18, 19, 117, 118, 139, ";"495, 1444, "
2058;424;"18, 19, 137, 138, 11, ";"495, 1384, "
2059;524;"18, 19, 20, 21, 11, 12, ";"495, 499, 1737, 1738, "
2060;525;"18, 19, 20, 21, 11, 12, 13, ";"495, 499, 1737, "
2061;532;"18, 19, 20, 21, 24, 25, ";"495, 499, 1744, 1745, "
2062;542;"18, 19, 20, 21, 44, 45, ";"495, 499, 1748, 1749, "
2063;542;"18, 19, 20, 21, 44, 45, 46, ";"495, 499, 1748, "
2064;552;"18, 19, 20, 21, 57, 58, ";"495, 499, 1817, 1971, "
2066;374;"18, 19, 20, 21, 92, 93, ";"495, 499, 1763, 1288, "
2067;474;"18, 19, 20, 21, 92, 93, 94, ";"495, 499, 1763, 1768, "
2068;484;"18, 19, 20, 21, 104, 105, ";"495, 499, 1771, 1772, "
2069;494;"18, 19, 20, 21, 119, 120, ";"495, 499, 1775, 1776, "
2070;504;"18, 19, 20, 21, 139, 140, ";"495, 499, 1779, 1780, "
2071;516;"18, 19, 20, 21, 150, 151, ";"495, 499, 1787, 1788, "
2072;521;"18, 19, 20, 21, 150, 151, 152, ";"495, 499, 1787, "
2073;532;"18, 19, 20, 21, 11, 25, ";"495, 499, 1737, 1745, "
2074;525;"18, 19, 20, 21, 24, 13, ";"495, 499, 1744, "
2075;542;"18, 19, 20, 21, 24, 45, ";"495, 499, 1744, 1749, "
2076;542;"18, 19, 20, 21, 24, 45, 46, ";"495, 499, 1744, "
2077;542;"18, 19, 20, 21, 24, 46, ";"495, 499, 1744, "
2078;542;"18, 19, 20, 21, 24, 25, 46, ";"495, 499, 1744, "
2079;525;"18, 19, 20, 21, 44, 13, ";"495, 499, 1748, "
2080;552;"18, 19, 20, 21, 44, 58, ";"495, 499, 1748, 1971, "
2081;525;"18, 19, 20, 21, 57, 13, ";"495, 499, 1817, "
2082;542;"18, 19, 20, 21, 57, 46, ";"495, 499, 1817, "
2084;525;"18, 19, 20, 21, 75, 13, ";"495, 499, 2189, "
2085;542;"18, 19, 20, 21, 75, 46, ";"495, 499, 2189, "
2091;484;"18, 19, 20, 21, 92, 93, 105, ";"495, 499, 1763, 1772, "
2092;494;"18, 19, 20, 21, 104, 120, ";"495, 499, 1771, 1776, "
2093;504;"18, 19, 20, 21, 119, 140, ";"495, 499, 1775, 1780, "
2094;431;"18, 19, 20, 21, 11, ";"495, 499, 1737, 1840, "
2095;441;"18, 19, 20, 21, 24, ";"495, 499, 1744, 1844, "
2096;451;"18, 19, 20, 21, 44, ";"495, 499, 1748, 1848, "
2097;461;"18, 19, 20, 21, 57, ";"495, 499, 1817, 1852, "
2098;471;"18, 19, 20, 21, 75, ";"495, 499, 2189, 2340, "
2099;391;"18, 19, 20, 21, 104, ";"495, 499, 1771, 1856, "
2100;401;"18, 19, 20, 21, 119, ";"495, 499, 1775, 1860, "
2101;411;"18, 19, 20, 21, 139, ";"495, 499, 1779, 1864, "
2102;434;"18, 19, 20, 21, 150, ";"495, 499, 1787, 1872, "
2103;424;"18, 19, 20, 21, 11, ";"495, 1384, "
2104;524;"18, 19, 20, 21, 11, 12, ";"495, 1738, "
2105;525;"18, 19, 20, 21, 11, 12, 13, ";"495, "
2106;434;"18, 19, 20, 21, 24, ";"495, 1392, "
2107;532;"18, 19, 20, 21, 24, 25, ";"495, 1745, "
2108;444;"18, 19, 20, 21, 44, ";"495, 1400, "
2109;542;"18, 19, 20, 21, 44, 45, ";"495, 1749, "
2110;542;"18, 19, 20, 21, 44, 45, 46, ";"495, "
2111;355;"18, 19, 20, 21, 55, 56, ";"495, 669, "
2112;454;"18, 19, 20, 21, 55, 56, 57, ";"495, 1578, "
2113;362;"18, 19, 20, 21, 73, 74, ";"495, 675, "
2114;464;"18, 19, 20, 21, 73, 74, 75, ";"495, 1638, "
2115;374;"18, 19, 20, 21, 92, 93, ";"495, 1288, "
2116;474;"18, 19, 20, 21, 92, 93, 94, ";"495, 1768, "
2117;384;"18, 19, 20, 21, 104, ";"495, 1428, "
2118;484;"18, 19, 20, 21, 104, 105, ";"495, 1772, "
2119;394;"18, 19, 20, 21, 119, ";"495, 1436, "
2120;494;"18, 19, 20, 21, 119, 120, ";"495, 1776, "
2121;404;"18, 19, 20, 21, 139, ";"495, 1444, "
2122;504;"18, 19, 20, 21, 139, 140, ";"495, 1780, "
2123;532;"18, 19, 20, 21, 11, 25, ";"495, 1745, "
2124;542;"18, 19, 20, 21, 11, 45, ";"495, 1749, "
2125;542;"18, 19, 20, 21, 11, 45, 46, ";"495, "
2126;542;"18, 19, 20, 21, 11, 46, ";"495, "
2127;542;"18, 19, 20, 21, 11, 12, 46, ";"495, "
2128;525;"18, 19, 20, 21, 24, 13, ";"495, "
2129;542;"18, 19, 20, 21, 24, 45, ";"495, 1749, "
2130;542;"18, 19, 20, 21, 24, 45, 46, ";"495, "
2131;542;"18, 19, 20, 21, 24, 46, ";"495, "
2132;552;"18, 19, 20, 21, 24, 58, ";"495, 1971, "
2133;542;"18, 19, 20, 21, 24, 25, 46, ";"495, "
2134;525;"18, 19, 20, 21, 44, 13, ";"495, "
2135;552;"18, 19, 20, 21, 44, 58, ";"495, 1971, "
2137;464;"18, 19, 20, 21, 55, 56, 75, ";"495, 1638, "
2138;474;"18, 19, 20, 21, 55, 56, 94, ";"495, 1768, "
2139;474;"18, 19, 20, 21, 73, 74, 94, ";"495, 1768, "
2140;484;"18, 19, 20, 21, 73, 74, 105, ";"495, 1772, "
2141;484;"18, 19, 20, 21, 92, 93, 105, ";"495, 1772, "
2142;494;"18, 19, 20, 21, 92, 93, 120, ";"495, 1776, "
2143;494;"18, 19, 20, 21, 104, 120, ";"495, 1776, "
2144;504;"18, 19, 20, 21, 104, 140, ";"495, 1780, "
2145;504;"18, 19, 20, 21, 119, 140, ";"495, 1780, "
2146;524;"18, 19, 20, 21, 139, 12, ";"495, 1738, "
2147;525;"18, 19, 20, 21, 139, 12, 13, ";"495, "
2148;525;"18, 19, 20, 21, 139, 13, ";"495, "
2149;525;"18, 19, 20, 21, 139, 140, 13, ";"495, "
2150;426;"20, 21, 11, 12, ";"653, 499, 1737, 1738, "
2151;427;"20, 21, 11, 12, 13, ";"653, 499, 1737, "
2152;434;"20, 21, 24, 25, ";"653, 499, 1744, 1745, "
2153;444;"20, 21, 44, 45, ";"653, 499, 1748, 1749, "
2154;444;"20, 21, 44, 45, 46, ";"653, 499, 1748, "
2155;454;"20, 21, 57, 58, ";"653, 499, 1817, 1971, "
2156;464;"20, 21, 75, 76, ";"653, 499, 2189, 2047, "
2157;276;"20, 21, 92, 93, ";"653, 499, 1763, 1288, "
2158;376;"20, 21, 92, 93, 94, ";"653, 499, 1763, 1768, "
2159;386;"20, 21, 104, 105, ";"653, 499, 1771, 1772, "
2160;396;"20, 21, 119, 120, ";"653, 499, 1775, 1776, "
2161;406;"20, 21, 139, 140, ";"653, 499, 1779, 1780, "
2162;418;"20, 21, 150, 151, ";"653, 499, 1787, 1788, "
2163;423;"20, 21, 150, 151, 152, ";"653, 499, 1787, "
2164;434;"20, 21, 11, 25, ";"653, 499, 1737, 1745, "
2165;427;"20, 21, 24, 13, ";"653, 499, 1744, "
2166;444;"20, 21, 24, 45, ";"653, 499, 1744, 1749, "
2167;444;"20, 21, 24, 45, 46, ";"653, 499, 1744, "
2168;444;"20, 21, 24, 46, ";"653, 499, 1744, "
2169;444;"20, 21, 24, 25, 46, ";"653, 499, 1744, "
2170;427;"20, 21, 44, 13, ";"653, 499, 1748, "
2171;454;"20, 21, 44, 58, ";"653, 499, 1748, 1971, "
2172;427;"20, 21, 57, 13, ";"653, 499, 1817, "
2173;444;"20, 21, 57, 46, ";"653, 499, 1817, "
2174;464;"20, 21, 57, 76, ";"653, 499, 1817, 2047, "
2175;427;"20, 21, 75, 13, ";"653, 499, 2189, "
2176;444;"20, 21, 75, 46, ";"653, 499, 2189, "
2177;474;"20, 21, 75, 95, ";"653, 499, 2189, 2194, "
2178;474;"20, 21, 75, 95, 96, ";"653, 499, 2189, "
2179;474;"20, 21, 75, 96, ";"653, 499, 2189, "
2180;474;"20, 21, 75, 141, ";"653, 499, 2189, "
2181;474;"20, 21, 75, 76, 96, ";"653, 499, 2189, "
